0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0agg_price,0res_price,0gross_rev,0drought_cost,0cont_contrib,0debt_serv,0infra_npv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1agg_price,1res_price,1gross_rev,1drought_cost,1cont_contrib,1debt_serv,1infra_npv
85.139,85.139,6.92623,0.05,0,2.16737,2.46977,0,0,4.47552,4.5165e+06,2.70226e+06,9.78893e+06,0,0,0,0,99.3022,98.274,9.38906,0,1,1.73502,1.43262,0,0,2.1168,9.3862e+06,3.61194e+06,1.62852e+07,0,0,0,0
85.139,85.139,7.9411,0.05,0,2.18914,2.4708,0,0.406166,4.47552,4.5165e+06,2.70226e+06,9.88724e+06,0,0,0,0,99.3022,98.274,11.8817,0,1,1.71488,1.43321,0,1.34047,2.1168,9.3862e+06,3.61194e+06,1.60962e+07,0,0,0,0
85.139,85.139,18.9965,0.05,0,2.19077,2.47183,0,0.410245,4.47552,4.5165e+06,2.70226e+06,9.89459e+06,0,0,0,0,99.3022,98.274,15.8448,0,1,1.71488,1.43381,0,1.32491,2.1168,9.3862e+06,3.61194e+06,1.60962e+07,0,0,0,0
85.139,85.139,8.68364,0.05,0,2.1924,2.47286,0,0.41055,4.47552,4.5165e+06,2.70226e+06,9.90195e+06,0,0,0,0,99.3022,98.274,9.12922,0,1,1.71488,1.43441,0,1.32491,2.1168,9.3862e+06,3.61194e+06,1.60962e+07,0,0,0,0
85.139,85.139,5.68704,0.05,0,2.43532,2.71519,0,0.410855,4.47552,4.5165e+06,2.70226e+06,1.09991e+07,0,0,0,0,99.3022,98.274,8.6361,0,1,1.8836,1.60373,0,1.32491,2.1168,9.3862e+06,3.61194e+06,1.76799e+07,0,0,0,0
85.139,85.139,6.64433,0.05,0,2.60578,2.71632,0,0.456379,4.47552,4.5165e+06,2.70226e+06,1.1769e+07,0,0,0,0,99.3022,98.274,8.83276,0,1,1.71495,1.6044,0,1.45527,2.1168,9.3862e+06,3.61194e+06,1.60968e+07,0,0,0,0
85.139,85.139,6.50402,0.05,0,2.60758,2.71746,0,0.488323,4.47552,4.5165e+06,2.70226e+06,1.17771e+07,0,0,0,0,99.3022,98.274,9.09903,0,1,1.71495,1.60507,0,1.32497,2.1168,9.3862e+06,3.61194e+06,1.60968e+07,0,0,0,0
85.139,85.139,8.64578,0.05,0,2.60938,2.71859,0,0.48866,4.47552,4.5165e+06,2.70226e+06,1.17853e+07,0,0,0,0,99.3022,98.274,9.47112,0,1,1.71495,1.60574,0,1.32497,2.1168,9.3862e+06,3.61194e+06,1.60968e+07,0,0,0,0
85.139,85.139,7.93708,0.05,0,2.26644,2.37498,0,0.488998,4.47552,4.5165e+06,2.70226e+06,1.02364e+07,0,0,0,0,99.3022,98.274,13.7144,0,1,1.48814,1.3796,0,1.32497,2.1168,9.3862e+06,3.61194e+06,1.3968e+07,0,0,0,0
85.139,85.139,8.0374,0.05,0,2.07357,2.37597,0,0.424731,4.47552,4.5165e+06,2.70226e+06,9.36526e+06,0,0,0,0,99.3022,98.274,14.2527,0,1,1.68257,1.38017,0,1.14974,2.1168,9.3862e+06,3.61194e+06,1.5793e+07,0,0,0,0
85.139,85.139,8.77624,0.05,0,2.07456,2.37696,0,0.388587,4.47552,4.5165e+06,2.70226e+06,9.36973e+06,0,0,0,0,99.3022,98.274,18.3271,0,1,1.68315,1.38075,0,1.29996,2.1168,9.3862e+06,3.61194e+06,1.57984e+07,0,0,0,0
85.139,85.139,15.7244,0.05,0,2.07555,2.37795,0,0.388772,4.47552,4.5165e+06,2.70226e+06,9.3742e+06,0,0,0,0,99.3022,98.274,25.3782,0,1,1.68372,1.38132,0,1.3004,2.1168,9.3862e+06,3.61194e+06,1.58038e+07,0,0,0,0
85.139,85.139,9.16447,0.05,0,2.07654,2.37894,0,0.388958,4.47552,4.5165e+06,2.70226e+06,9.37867e+06,0,0,0,0,99.3022,98.274,12.7909,0,1,1.6843,1.3819,0,1.30084,2.1168,9.3862e+06,3.61194e+06,1.58092e+07,0,0,0,0
85.139,85.139,9.33041,0.05,0,2.16449,2.46689,0,0.389143,4.47552,4.5165e+06,2.70226e+06,9.77589e+06,0,0,0,0,99.3022,98.274,13.141,0,1,1.74048,1.43808,0,1.30129,2.1168,9.3862e+06,3.61194e+06,1.63364e+07,0,0,0,0
85.139,85.139,11.0243,0.05,0,2.19171,2.46791,0,0.405625,4.47552,4.5165e+06,2.70226e+06,9.89884e+06,0,0,0,0,99.3022,98.274,18.3627,0,1,1.71488,1.43867,0,1.34469,2.1168,9.3862e+06,3.61194e+06,1.60962e+07,0,0,0,0
85.139,85.139,7.84375,0.05,0,2.19333,2.46894,0,0.410726,4.47552,4.5165e+06,2.70226e+06,9.90618e+06,0,0,0,0,99.3022,98.274,10.9958,0,1,1.71488,1.43927,0,1.32492,2.1168,9.3862e+06,3.61194e+06,1.60962e+07,0,0,0,0
85.139,85.139,7.03756,0.05,0,2.19496,2.46997,0,0.411031,4.47552,4.5165e+06,2.70226e+06,9.91352e+06,0,0,0,0,99.3022,98.274,9.73527,0,1,1.71488,1.43987,0,1.32492,2.1168,9.3862e+06,3.61194e+06,1.60962e+07,0,0,0,0
85.139,85.139,6.04287,0.05,0,2.16253,2.43694,0,0.411335,4.47552,4.5165e+06,2.70226e+06,9.76705e+06,0,0,0,0,99.3022,98.274,6.3166,0,1,1.69325,1.41884,0,1.32492,2.1168,9.3862e+06,3.61194e+06,1.58932e+07,0,0,0,0
85.139,85.139,6.48105,0.05,0,2.14251,2.43795,0,0.405258,4.47552,4.5165e+06,2.70226e+06,9.67664e+06,0,0,0,0,99.3022,98.274,6.01971,0,1,1.71487,1.41943,0,1.3082,2.1168,9.3862e+06,3.61194e+06,1.60961e+07,0,0,0,0
85.139,85.139,5.20635,0.05,0,2.14411,2.43897,0,0.401506,4.47552,4.5165e+06,2.70226e+06,9.68388e+06,0,0,0,0,99.3022,98.274,6.15945,0,1,1.71487,1.42002,0,1.32491,2.1168,9.3862e+06,3.61194e+06,1.60961e+07,0,0,0,0
85.139,85.139,4.67591,0.04,0,2.14572,2.43998,0,0.401807,4.47552,4.5165e+06,2.70226e+06,9.69113e+06,0,0,0,0,99.3022,98.274,5.67551,0,1,1.71487,1.42061,0,1.32491,2.1168,9.3862e+06,3.61194e+06,1.60961e+07,0,0,0,0
85.139,85.139,4.63832,0.04,0,2.26312,2.55679,0,0.402108,4.47552,4.5165e+06,2.70226e+06,1.02214e+07,0,0,0,0,99.3022,98.274,4.9727,0,1,1.79171,1.49804,0,1.32491,2.1168,9.3862e+06,3.61194e+06,1.68173e+07,0,0,0,0
85.139,85.139,4.77368,0.04,0,2.34161,2.55785,0,0.424108,4.47552,4.5165e+06,2.70226e+06,1.05759e+07,0,0,0,0,99.3022,98.274,4.77768,0,1,1.7149,1.49866,0,1.38427,2.1168,9.3862e+06,3.61194e+06,1.60964e+07,0,0,0,0
