0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0agg_price,0res_price,0gross_rev,0drought_cost,0cont_contrib,0debt_serv,0infra_npv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1agg_price,1res_price,1gross_rev,1drought_cost,1cont_contrib,1debt_serv,1infra_npv
85.139,85.139,4.10588,0.05,0,2.16737,2.46977,0,0,4.47552,3.94875e+06,2.70226e+06,8.55841e+06,0,0,0,0,99.3022,98.274,3.39273,0,1,1.73502,1.43262,0,0,2.1168,8.20631e+06,3.61194e+06,1.42381e+07,0,0,0,0
85.139,85.139,4.20026,0.05,0,2.18923,2.47089,0,0.406166,4.47552,3.94875e+06,2.70226e+06,8.64471e+06,0,0,0,0,99.3022,98.274,3.91416,0,1,1.71493,1.43326,0,1.34047,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,4.26124,0.05,0,2.19099,2.47201,0,0.410261,4.47552,3.94875e+06,2.70226e+06,8.65168e+06,0,0,0,0,99.3022,98.274,4.01927,0,1,1.71493,1.43391,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,6.37388,0.05,0,2.19276,2.47312,0,0.410592,4.47552,3.94875e+06,2.70226e+06,8.65865e+06,0,0,0,0,99.3022,98.274,4.2776,0,1,1.71493,1.43456,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,7.36079,0.05,0,2.43585,2.71557,0,0.410923,4.47552,3.94875e+06,2.70226e+06,9.61858e+06,0,0,0,0,99.3022,98.274,3.93895,0,1,1.88368,1.60396,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.5458e+07,0,0,0,0
85.139,85.139,3.69311,0.05,0,2.60648,2.7168,0,0.456479,4.47552,3.94875e+06,2.70226e+06,1.02923e+07,0,0,0,0,99.3022,98.274,2.60109,0,1,1.715,1.60468,0,1.45533,2.1168,8.20631e+06,3.61194e+06,1.40739e+07,0,0,0,0
85.139,85.139,4.11684,0.05,0,2.60843,2.71803,0,0.488454,4.47552,3.94875e+06,2.70226e+06,1.03e+07,0,0,0,0,99.3022,98.274,2.73687,0,1,1.715,1.60541,0,1.32501,2.1168,8.20631e+06,3.61194e+06,1.40739e+07,0,0,0,0
85.139,85.139,4.18162,0.05,0,2.61038,2.71926,0,0.48882,4.47552,3.94875e+06,2.70226e+06,1.03078e+07,0,0,0,0,99.3022,98.274,2.81512,0,1,1.71501,1.60613,0,1.32501,2.1168,8.20631e+06,3.61194e+06,1.40739e+07,0,0,0,0
85.139,85.139,5.24153,0.05,0,2.2675,2.37564,0,0.489186,4.47552,3.94875e+06,2.70226e+06,8.95379e+06,0,0,0,0,99.3022,98.274,4.00487,0,1,1.48813,1.37999,0,1.32501,2.1168,8.20631e+06,3.61194e+06,1.22121e+07,0,0,0,0
85.139,85.139,5.43712,0.05,0,2.07432,2.37672,0,0.424929,4.47552,3.94875e+06,2.70226e+06,8.19096e+06,0,0,0,0,99.3022,98.274,4.25642,0,1,1.68301,1.38061,0,1.14973,2.1168,8.20631e+06,3.61194e+06,1.38113e+07,0,0,0,0
85.139,85.139,6.3117,0.05,0,2.07539,2.37779,0,0.388727,4.47552,3.94875e+06,2.70226e+06,8.1952e+06,0,0,0,0,99.3022,98.274,4.77298,0,1,1.68363,1.38123,0,1.30029,2.1168,8.20631e+06,3.61194e+06,1.38164e+07,0,0,0,0
85.139,85.139,7.19582,0.05,0,2.07646,2.37886,0,0.388928,4.47552,3.94875e+06,2.70226e+06,8.19944e+06,0,0,0,0,99.3022,98.274,4.90626,0,1,1.68425,1.38185,0,1.30077,2.1168,8.20631e+06,3.61194e+06,1.38215e+07,0,0,0,0
85.139,85.139,9.22517,0.05,0,2.07754,2.37994,0,0.389129,4.47552,3.94875e+06,2.70226e+06,8.20368e+06,0,0,0,0,99.3022,98.274,5.74546,0,1,1.68488,1.38248,0,1.30126,2.1168,8.20631e+06,3.61194e+06,1.38266e+07,0,0,0,0
85.139,85.139,7.23171,0.05,0,2.16561,2.46801,0,0.38933,4.47552,3.94875e+06,2.70226e+06,8.55144e+06,0,0,0,0,99.3022,98.274,5.77677,0,1,1.74113,1.43873,0,1.30174,2.1168,8.20631e+06,3.61194e+06,1.42882e+07,0,0,0,0
85.139,85.139,6.71502,0.05,0,2.19357,2.46912,0,0.405835,4.47552,3.94875e+06,2.70226e+06,8.66186e+06,0,0,0,0,99.3022,98.274,5.53257,0,1,1.71493,1.43938,0,1.3452,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,5.82465,0.05,0,2.19533,2.47023,0,0.411075,4.47552,3.94875e+06,2.70226e+06,8.66882e+06,0,0,0,0,99.3022,98.274,4.30863,0,1,1.71493,1.44003,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,4.71791,0.05,0,2.1971,2.47135,0,0.411405,4.47552,3.94875e+06,2.70226e+06,8.67578e+06,0,0,0,0,99.2908,98.274,3.14508,0,1,1.71493,1.44068,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,4.74189,0.05,0,2.16478,2.43839,0,0.411736,4.47552,3.94875e+06,2.70226e+06,8.54819e+06,0,0,0,0,99.3022,98.274,3.34264,0,1,1.69329,1.41968,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.38956e+07,0,0,0,0
85.139,85.139,4.61934,0.05,0,2.14489,2.43948,0,0.40568,4.47552,3.94875e+06,2.70226e+06,8.46962e+06,0,0,0,0,99.3022,98.274,3.28883,0,1,1.71492,1.42032,0,1.30823,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,4.27684,0.05,0,2.14663,2.44058,0,0.401952,4.47552,3.94875e+06,2.70226e+06,8.47649e+06,0,0,0,0,99.3022,98.274,3.73203,0,1,1.71492,1.42096,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,4.02694,0.04,0,2.14837,2.44168,0,0.402278,4.47552,3.94875e+06,2.70226e+06,8.48336e+06,0,0,0,0,99.3022,98.274,3.56326,0,1,1.71492,1.4216,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.40732e+07,0,0,0,0
85.139,85.139,3.92593,0.04,0,2.26598,2.55866,0,0.402604,4.47552,3.94875e+06,2.70226e+06,8.9478e+06,0,0,0,0,99.3022,98.274,3.40972,0,1,1.79181,1.49914,0,1.32495,2.1168,8.20631e+06,3.61194e+06,1.47042e+07,0,0,0,0
85.139,85.139,3.97632,0.04,0,2.34467,2.55981,0,0.424645,4.47552,3.94875e+06,2.70226e+06,9.25852e+06,0,0,0,0,99.3022,98.274,3.7989,0,1,1.71496,1.49981,0,1.38436,2.1168,8.20631e+06,3.61194e+06,1.40734e+07,0,0,0,0
85.139,85.139,3.73557,0.03,0,2.3465,2.56097,0,0.439391,4.47552,3.94875e+06,2.70226e+06,9.26573e+06,0,0,0,0,99.3022,98.274,2.92931,0,1,1.71496,1.50049,0,1.32497,2.1168,8.20631e+06,3.61194e+06,1.40734e+07,0,0,0,0
85.139,85.139,3.35781,0.02,0,2.34833,2.56212,0,0.439734,4.47552,3.94875e+06,2.70226e+06,9.27295e+06,0,0,0,0,99.2533,98.274,2.83392,0,1,1.71496,1.50116,0,1.32497,2.1168,8.20631e+06,3.61194e+06,1.40735e+07,0,0,0,0
85.139,85.139,3.00254,0.02,0,2.35015,2.56327,0,0.440076,4.47552,3.94875e+06,2.70226e+06,9.28017e+06,0,0,0,0,99.0885,98.274,2.32473,0,1,1.71496,1.50184,0,1.32497,2.1168,8.20631e+06,3.61194e+06,1.40735e+07,0,0,0,0
84.9222,85.139,2.41716,0.02,0,2.32902,2.54146,0,0.440419,4.47552,3.94875e+06,2.70226e+06,9.1967e+06,0,0,0,0,99.0649,98.274,2.32597,0,1,1.75731,1.54487,0,1.32497,2.1168,8.20631e+06,3.61194e+06,1.44211e+07,0,0,0,0
84.5662,85.139,2.28432,0.03,0,2.37319,2.5426,0,0.436458,4.47552,3.94875e+06,2.70226e+06,9.37114e+06,0,0,0,0,98.9592,98.274,2.25005,0,1,1.71497,1.54557,0,1.3577,2.1168,8.20631e+06,3.61194e+06,1.40736e+07,0,0,0,0
84.1034,85.139,2.16214,0.03,0,2.37503,2.54375,0,0.444736,4.47552,3.94875e+06,2.70226e+06,9.3784e+06,0,0,0,0,98.745,98.274,2.13484,0,1,1.71498,1.54626,0,1.32499,2.1168,8.20631e+06,3.61194e+06,1.40736e+07,0,0,0,0
83.4933,85.139,2.00699,0.03,0,2.37687,2.54489,0,0.445081,4.47552,3.94875e+06,2.70226e+06,9.38567e+06,0,0,0,0,98.3776,98.274,1.98927,0,1,1.71498,1.54696,0,1.32499,2.1168,8.20631e+06,3.61194e+06,1.40736e+07,0,0,0,0
82.6281,85.139,1.75728,0.03,0,2.43813,2.60545,0,0.445425,4.47552,3.94875e+06,2.70226e+06,9.62756e+06,0,0,0,0,98.1308,98.274,1.803,0,1,1.75279,1.58547,0,1.32499,2.1168,8.20631e+06,3.61194e+06,1.4384e+07,0,0,0,0
81.737,85.139,1.78263,0.03,0,2.47781,2.60662,0,0.456905,4.47552,3.94875e+06,2.70226e+06,9.78427e+06,0,0,0,0,97.8742,98.274,2.01235,0,1,1.71499,1.58618,0,1.35421,2.1168,8.20631e+06,3.61194e+06,1.40738e+07,0,0,0,0
80.7381,85.139,1.64338,0.03,0,2.4797,2.6078,0,0.464342,4.47552,3.94875e+06,2.70226e+06,9.79171e+06,0,0,0,0,97.3655,98.274,1.91024,0,1,1.71499,1.5869,0,1.325,2.1168,8.20631e+06,3.61194e+06,1.40738e+07,0,0,0,0
79.6042,85.139,1.49589,0.03,0,2.48158,2.60897,0,0.464695,4.47552,3.94875e+06,2.70226e+06,9.79915e+06,0,0,0,0,97.1622,98.274,1.67595,0,1,1.71499,1.58761,0,1.325,2.1168,8.20631e+06,3.61194e+06,1.40738e+07,0,0,0,0
78.5613,85.139,1.7224,0.03,0,2.65779,2.78446,0,0.465049,4.47552,3.94875e+06,2.70226e+06,1.04949e+07,0,0,0,0,96.5958,98.274,2.13351,0,1,1.85174,1.72507,0,1.325,2.1168,8.20631e+06,3.61194e+06,1.5196e+07,0,0,0,0
77.4635,85.139,1.76398,0.04,0,2.78571,2.78571,0,0.49807,4.47552,3.94875e+06,2.70226e+06,1.10001e+07,0,0,0,0,96.4207,98.274,1.73566,0,1,1.72584,1.72584,0,1.43066,2.1168,8.20631e+06,3.61194e+06,1.41628e+07,0,0,0,0
76.4798,85.139,1.89869,0.04,0,2.78696,2.78696,0,0.522042,4.47552,3.94875e+06,2.70226e+06,1.1005e+07,0,0,0,0,95.8883,98.274,2.10969,0,1,1.72662,1.72662,0,1.33339,2.1168,8.20631e+06,3.61194e+06,1.41692e+07,0,0,0,0
75.1869,85.139,1.57367,0.04,0,2.78821,2.78821,0,0.522277,4.47552,3.94875e+06,2.70226e+06,1.101e+07,0,0,0,0,95.7352,98.274,1.5073,0,1,1.7274,1.7274,0,1.33399,2.1168,8.20631e+06,3.61194e+06,1.41755e+07,0,0,0,0
