0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0agg_price,0res_price,0gross_rev,0drought_cost,0cont_contrib,0debt_serv,0infra_npv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1agg_price,1res_price,1gross_rev,1drought_cost,1cont_contrib,1debt_serv,1infra_npv
85.139,85.139,6.92623,0.05,0,2.16737,2.46977,0,0,4.47552,3.94875e+06,2.70226e+06,8.55841e+06,0,0,0,0,99.3022,98.274,11.0983,0,1,1.73502,1.43262,0,0,2.1168,8.20631e+06,3.61194e+06,1.42381e+07,0,0,0,0
85.139,85.139,7.9411,0.05,0,2.18914,2.4708,0,0.406166,4.47552,3.94875e+06,2.70226e+06,8.64436e+06,0,0,0,0,99.3022,98.274,14.0611,0,1,1.71488,1.43321,0,1.34047,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,18.9965,0.05,0,2.19077,2.47183,0,0.410245,4.47552,3.94875e+06,2.70226e+06,8.65079e+06,0,0,0,0,99.3022,98.274,19.9602,0,1,1.71488,1.43381,0,1.32491,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,8.68364,0.05,0,2.1924,2.47286,0,0.41055,4.47552,3.94875e+06,2.70226e+06,8.65722e+06,0,0,0,0,99.3022,98.274,10.9766,0,1,1.71488,1.43441,0,1.32491,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,5.68704,0.05,0,2.43532,2.71519,0,0.410855,4.47552,3.94875e+06,2.70226e+06,9.61648e+06,0,0,0,0,99.3022,98.274,10.5782,0,1,1.8836,1.60373,0,1.32491,2.1168,8.20631e+06,3.61194e+06,1.54574e+07,0,0,0,0
85.139,85.139,6.64433,0.05,0,2.60578,2.71632,0,0.456379,4.47552,3.94875e+06,2.70226e+06,1.02896e+07,0,0,0,0,99.3022,98.274,10.8311,0,1,1.71495,1.6044,0,1.45527,2.1168,8.20631e+06,3.61194e+06,1.40734e+07,0,0,0,0
85.139,85.139,6.50402,0.05,0,2.60758,2.71746,0,0.488323,4.47552,3.94875e+06,2.70226e+06,1.02967e+07,0,0,0,0,99.3022,98.274,10.7171,0,1,1.71495,1.60507,0,1.32497,2.1168,8.20631e+06,3.61194e+06,1.40734e+07,0,0,0,0
85.139,85.139,8.64578,0.05,0,2.60938,2.71859,0,0.48866,4.47552,3.94875e+06,2.70226e+06,1.03038e+07,0,0,0,0,99.3022,98.274,11.1478,0,1,1.71495,1.60574,0,1.32497,2.1168,8.20631e+06,3.61194e+06,1.40734e+07,0,0,0,0
85.139,85.139,7.93708,0.05,0,2.26644,2.37498,0,0.488998,4.47552,3.94875e+06,2.70226e+06,8.9496e+06,0,0,0,0,99.3022,98.274,17.201,0,1,1.48814,1.3796,0,1.32497,2.1168,8.20631e+06,3.61194e+06,1.22121e+07,0,0,0,0
85.139,85.139,8.0374,0.05,0,2.07357,2.37597,0,0.424731,4.47552,3.94875e+06,2.70226e+06,8.188e+06,0,0,0,0,99.3022,98.274,18.492,0,1,1.68257,1.38017,0,1.14974,2.1168,8.20631e+06,3.61194e+06,1.38077e+07,0,0,0,0
85.139,85.139,8.77624,0.05,0,2.07456,2.37696,0,0.388587,4.47552,3.94875e+06,2.70226e+06,8.19191e+06,0,0,0,0,99.3022,98.274,22.5953,0,1,1.68315,1.38075,0,1.29996,2.1168,8.20631e+06,3.61194e+06,1.38124e+07,0,0,0,0
85.139,85.139,15.7244,0.05,0,2.07555,2.37795,0,0.388772,4.47552,3.94875e+06,2.70226e+06,8.19582e+06,0,0,0,0,99.3022,98.274,33.2532,0,1,1.68372,1.38132,0,1.3004,2.1168,8.20631e+06,3.61194e+06,1.38171e+07,0,0,0,0
85.139,85.139,9.16447,0.05,0,2.07654,2.37894,0,0.388958,4.47552,3.94875e+06,2.70226e+06,8.19973e+06,0,0,0,0,99.3022,98.274,16.0892,0,1,1.6843,1.3819,0,1.30084,2.1168,8.20631e+06,3.61194e+06,1.38219e+07,0,0,0,0
85.139,85.139,9.33041,0.05,0,2.16449,2.46689,0,0.389143,4.47552,3.94875e+06,2.70226e+06,8.54701e+06,0,0,0,0,99.3022,98.274,16.7993,0,1,1.74048,1.43808,0,1.30129,2.1168,8.20631e+06,3.61194e+06,1.42829e+07,0,0,0,0
85.139,85.139,11.0243,0.05,0,2.19171,2.46791,0,0.405625,4.47552,3.94875e+06,2.70226e+06,8.6545e+06,0,0,0,0,99.3022,98.274,23.7364,0,1,1.71488,1.43867,0,1.34469,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,7.84375,0.05,0,2.19333,2.46894,0,0.410726,4.47552,3.94875e+06,2.70226e+06,8.66092e+06,0,0,0,0,99.3022,98.274,14.156,0,1,1.71488,1.43927,0,1.32492,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,7.03756,0.05,0,2.19496,2.46997,0,0.411031,4.47552,3.94875e+06,2.70226e+06,8.66734e+06,0,0,0,0,99.3022,98.274,12.4542,0,1,1.71488,1.43987,0,1.32492,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,6.04287,0.05,0,2.16253,2.43694,0,0.411335,4.47552,3.94875e+06,2.70226e+06,8.53929e+06,0,0,0,0,99.3022,98.274,7.60671,0,1,1.69325,1.41884,0,1.32492,2.1168,8.20631e+06,3.61194e+06,1.38953e+07,0,0,0,0
85.139,85.139,6.48105,0.05,0,2.14251,2.43795,0,0.405258,4.47552,3.94875e+06,2.70226e+06,8.46024e+06,0,0,0,0,99.3022,98.274,7.09677,0,1,1.71487,1.41943,0,1.3082,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,5.20635,0.05,0,2.14411,2.43897,0,0.401506,4.47552,3.94875e+06,2.70226e+06,8.46657e+06,0,0,0,0,99.3022,98.274,7.19231,0,1,1.71487,1.42002,0,1.32491,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,4.67591,0.04,0,2.14572,2.43998,0,0.401807,4.47552,3.94875e+06,2.70226e+06,8.47291e+06,0,0,0,0,99.3022,98.274,6.66879,0,1,1.71487,1.42061,0,1.32491,2.1168,8.20631e+06,3.61194e+06,1.40728e+07,0,0,0,0
85.139,85.139,4.63832,0.04,0,2.26312,2.55679,0,0.402108,4.47552,3.94875e+06,2.70226e+06,8.93648e+06,0,0,0,0,99.3022,98.274,5.90903,0,1,1.79171,1.49804,0,1.32491,2.1168,8.20631e+06,3.61194e+06,1.47033e+07,0,0,0,0
85.139,85.139,4.77368,0.04,0,2.34161,2.55785,0,0.424108,4.47552,3.94875e+06,2.70226e+06,9.24642e+06,0,0,0,0,99.3022,98.274,5.68031,0,1,1.7149,1.49866,0,1.38427,2.1168,8.20631e+06,3.61194e+06,1.4073e+07,0,0,0,0
85.139,85.139,4.56079,0.03,0,2.34329,2.55891,0,0.438817,4.47552,3.94875e+06,2.70226e+06,9.25308e+06,0,0,0,0,99.3022,98.274,5.93638,0,1,1.7149,1.49928,0,1.32493,2.1168,8.20631e+06,3.61194e+06,1.4073e+07,0,0,0,0
85.139,85.139,4.2205,0.02,0,2.34498,2.55998,0,0.439133,4.47552,3.94875e+06,2.70226e+06,9.25974e+06,0,0,0,0,99.3022,98.274,5.65368,0,1,1.7149,1.49991,0,1.32493,2.1168,8.20631e+06,3.61194e+06,1.4073e+07,0,0,0,0
85.139,85.139,3.94393,0.02,0,2.34667,2.56104,0,0.439449,4.47552,3.94875e+06,2.70226e+06,9.2664e+06,0,0,0,0,99.3022,98.274,5.56247,0,1,1.7149,1.50053,0,1.32493,2.1168,8.20631e+06,3.61194e+06,1.4073e+07,0,0,0,0
