0rest_m,1rest_m,0transf,1transf
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.281663,-0.281663
1.000000,1.000000,0.281316,-0.281316
1.000000,1.000000,0.280968,-0.280968
1.000000,1.000000,0.280621,-0.280621
1.000000,1.000000,0.111664,-0.111664
1.000000,1.000000,0.111276,-0.111276
1.000000,1.000000,0.110887,-0.110887
1.000000,1.000000,0.110498,-0.110498
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.279456,-0.279456
1.000000,1.000000,0.279108,-0.279108
1.000000,1.000000,0.27876,-0.27876
1.000000,1.000000,0.278411,-0.278411
1.000000,1.000000,0.299631,-0.299631
1.000000,1.000000,0.299287,-0.299287
1.000000,1.000000,0.298944,-0.298944
1.000000,1.000000,0.298601,-0.298601
1.000000,1.000000,0.2217,-0.2217
1.000000,1.000000,0.221338,-0.221338
1.000000,1.000000,0.220976,-0.220976
1.000000,1.000000,0.220613,-0.220613
1.000000,1.000000,0.220251,-0.220251
1.000000,1.000000,0.17776,-0.17776
1.000000,1.000000,0.177388,-0.177388
1.000000,1.000000,0.177015,-0.177015
1.000000,1.000000,0.176642,-0.176642
1.000000,1.000000,0.138687,-0.138687
1.000000,1.000000,0.138304,-0.138304
1.000000,1.000000,0.137922,-0.137922
1.000000,1.000000,0.13754,-0.13754
1.000000,1.000000,0.00137364,-0.00137364
1.000000,1.000000,0.000958076,-0.000958076
1.000000,1.000000,0.000542393,-0.000542393
1.000000,1.000000,0.000126591,-0.000126591
1.000000,1.000000,0,-0
1.000000,1.000000,0.0818102,-0.0818102
1.000000,1.000000,0.0814142,-0.0814142
1.000000,1.000000,0.0810181,-0.0810181
1.000000,1.000000,0.0806217,-0.0806217
1.000000,1.000000,0.155408,-0.155408
1.000000,1.000000,0.15503,-0.15503
1.000000,1.000000,0.154652,-0.154652
1.000000,1.000000,0.154273,-0.154273
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.263491,-0.263491
1.000000,1.000000,0.263149,-0.263149
1.000000,1.000000,0.262808,-0.262808
1.000000,1.000000,0.262467,-0.262467
1.000000,1.000000,0.0913829,-0.0913829
1.000000,1.000000,0.0910013,-0.0910013
1.000000,1.000000,0.0906194,-0.0906194
1.000000,1.000000,0.0902376,-0.0902376
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.3024,-0.3024
1.000000,1.000000,0.261394,-0.261394
1.000000,1.000000,0.261052,-0.261052
1.000000,1.000000,0.26071,-0.26071
1.000000,1.000000,0.260369,-0.260369
1.000000,1.000000,0.281865,-0.281865
1.000000,1.000000,0.281528,-0.281528
1.000000,1.000000,0.281191,-0.281191
1.000000,1.000000,0.280854,-0.280854
1.000000,1.000000,0.203,-0.203
1.000000,1.000000,0.202644,-0.202644
1.000000,1.000000,0.202289,-0.202289
1.000000,1.000000,0.201933,-0.201933
1.000000,1.000000,0.201577,-0.201577
1.000000,1.000000,0.158567,-0.158567
1.000000,1.000000,0.158201,-0.158201
1.000000,1.000000,0.157835,-0.157835
1.000000,1.000000,0.157469,-0.157469
1.000000,1.000000,0.119052,-0.119052
1.000000,1.000000,0.118677,-0.118677
1.000000,1.000000,0.118302,-0.118302
1.000000,1.000000,0.117926,-0.117926
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0.0615764,-0.0615764
1.000000,1.000000,0.0611876,-0.0611876
1.000000,1.000000,0.0607986,-0.0607986
1.000000,1.000000,0.0604097,-0.0604097
1.000000,1.000000,0.136133,-0.136133
1.000000,1.000000,0.135762,-0.135762
1.000000,1.000000,0.13539,-0.13539
1.000000,1.000000,0.135019,-0.135019
1.000000,1.000000,0.293316,-0.293316
1.000000,1.000000,0.292982,-0.292982
1.000000,1.000000,0.292647,-0.292647
1.000000,1.000000,0.292313,-0.292313
1.000000,1.000000,0.291978,-0.291978
1.000000,1.000000,0.245649,-0.245649
1.000000,1.000000,0.245315,-0.245315
1.000000,1.000000,0.244981,-0.244981
1.000000,1.000000,0.244647,-0.244647
1.000000,1.000000,0.0714754,-0.0714754
1.000000,1.000000,0.0711015,-0.0711015
1.000000,1.000000,0.0707277,-0.0707277
1.000000,1.000000,0.0703536,-0.0703536
1.000000,1.000000,0.30214,-0.30214
1.000000,1.000000,0.301819,-0.301819
1.000000,1.000000,0.301497,-0.301497
1.000000,1.000000,0.301176,-0.301176
1.000000,1.000000,0.300854,-0.300854
1.000000,1.000000,0.243673,-0.243673
1.000000,1.000000,0.243338,-0.243338
1.000000,1.000000,0.243003,-0.243003
1.000000,1.000000,0.242669,-0.242669
1.000000,1.000000,0.264437,-0.264437
1.000000,1.000000,0.264108,-0.264108
1.000000,1.000000,0.263777,-0.263777
1.000000,1.000000,0.263447,-0.263447
1.000000,1.000000,0.18466,-0.18466
1.000000,1.000000,0.184312,-0.184312
1.000000,1.000000,0.183963,-0.183963
1.000000,1.000000,0.183615,-0.183615
1.000000,1.000000,0.183267,-0.183267
1.000000,1.000000,0.139748,-0.139748
1.000000,1.000000,0.139389,-0.139389
1.000000,1.000000,0.139031,-0.139031
1.000000,1.000000,0.138672,-0.138672
1.000000,1.000000,0.0998042,-0.0998042
1.000000,1.000000,0.0994366,-0.0994366
1.000000,1.000000,0.0990691,-0.0990691
1.000000,1.000000,0.0987015,-0.0987015
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0.0417497,-0.0417497
1.000000,1.000000,0.041369,-0.041369
1.000000,1.000000,0.0409882,-0.0409882
1.000000,1.000000,0.0406073,-0.0406073
1.000000,1.000000,0.117249,-0.117249
1.000000,1.000000,0.116886,-0.116886
1.000000,1.000000,0.116522,-0.116522
1.000000,1.000000,0.116158,-0.116158
1.000000,1.000000,0.276357,-0.276357
1.000000,1.000000,0.27603,-0.27603
1.000000,1.000000,0.275702,-0.275702
1.000000,1.000000,0.275375,-0.275375
1.000000,1.000000,0.275047,-0.275047
1.000000,1.000000,0.228178,-0.228178
1.000000,1.000000,0.227852,-0.227852
1.000000,1.000000,0.227525,-0.227525
1.000000,1.000000,0.227198,-0.227198
1.000000,1.000000,0.0519839,-0.0519839
1.000000,1.000000,0.0516186,-0.0516186
1.000000,1.000000,0.0512532,-0.0512532
1.000000,1.000000,0.0508876,-0.0508876
1.000000,1.000000,0.28543,-0.28543
1.000000,1.000000,0.285115,-0.285115
1.000000,1.000000,0.284801,-0.284801
1.000000,1.000000,0.284487,-0.284487
1.000000,1.000000,0.284173,-0.284173
1.000000,1.000000,0.226328,-0.226328
1.000000,1.000000,0.226001,-0.226001
1.000000,1.000000,0.225674,-0.225674
1.000000,1.000000,0.225347,-0.225347
1.000000,1.000000,0.247383,-0.247383
1.000000,1.000000,0.247061,-0.247061
1.000000,1.000000,0.246738,-0.246738
1.000000,1.000000,0.246416,-0.246416
1.000000,1.000000,0.166715,-0.166715
1.000000,1.000000,0.166375,-0.166375
1.000000,1.000000,0.166034,-0.166034
1.000000,1.000000,0.165694,-0.165694
1.000000,1.000000,0.165354,-0.165354
1.000000,1.000000,0.121338,-0.121338
1.000000,1.000000,0.120988,-0.120988
1.000000,1.000000,0.120637,-0.120637
1.000000,1.000000,0.120287,-0.120287
1.000000,1.000000,0.0809779,-0.0809779
1.000000,1.000000,0.0806187,-0.0806187
1.000000,1.000000,0.0802596,-0.0802596
1.000000,1.000000,0.0799004,-0.0799004
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0,-0
1.000000,1.000000,0.0223645,-0.0223645
1.000000,1.000000,0.0219924,-0.0219924
1.000000,1.000000,0.0216204,-0.0216204
1.000000,1.000000,0.0212482,-0.0212482
1.000000,1.000000,0.0987892,-0.0987892
1.000000,1.000000,0.0984341,-0.0984341
1.000000,1.000000,0.0980787,-0.0980787
1.000000,1.000000,0.0977234,-0.0977234
1.000000,1.000000,0.259781,-0.259781
1.000000,1.000000,0.259462,-0.259462
1.000000,1.000000,0.259142,-0.259142
1.000000,1.000000,0.258822,-0.258822
1.000000,1.000000,0.258502,-0.258502
1.000000,1.000000,0.211106,-0.211106
1.000000,1.000000,0.210787,-0.210787
1.000000,1.000000,0.210468,-0.210468
1.000000,1.000000,0.210149,-0.210149
1.000000,1.000000,0.0329391,-0.0329391
1.000000,1.000000,0.0325825,-0.0325825
1.000000,1.000000,0.032226,-0.032226
1.000000,1.000000,0.0318693,-0.0318693
1.000000,1.000000,0.269104,-0.269104
1.000000,1.000000,0.268798,-0.268798
1.000000,1.000000,0.268491,-0.268491
1.000000,1.000000,0.268185,-0.268185
1.000000,1.000000,0.267878,-0.267878
1.000000,1.000000,0.209386,-0.209386
1.000000,1.000000,0.209067,-0.209067
1.000000,1.000000,0.208747,-0.208747
1.000000,1.000000,0.208428,-0.208428
1.000000,1.000000,0.230727,-0.230727
1.000000,1.000000,0.230412,-0.230412
1.000000,1.000000,0.230098,-0.230098
1.000000,1.000000,0.229783,-0.229783
1.000000,1.000000,0.149191,-0.149191
1.000000,1.000000,0.148859,-0.148859
