0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0agg_price,0res_price,0gross_rev,0drought_cost,0cont_contrib,0debt_serv,0infra_npv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1agg_price,1res_price,1gross_rev,1drought_cost,1cont_contrib,1debt_serv,1infra_npv
85.139,85.139,8.70194,0.05,0,2.16737,2.46977,0,0,4.47552,4.51529e+06,2.70226e+06,9.78632e+06,0,0,0,0,99.3022,98.274,11.5643,0,1,1.73502,1.43262,0,0,2.1168,9.3837e+06,3.61194e+06,1.62809e+07,0,0,0,0
85.139,85.139,6.27456,0.05,0,2.18874,2.4704,0,0.406166,4.47552,4.51529e+06,2.70226e+06,9.8828e+06,0,0,0,0,99.3022,98.274,7.8069,0,1,1.71465,1.43298,0,1.34047,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
85.139,85.139,7.44633,0.05,0,2.18974,2.47103,0,0.41017,4.47552,4.51529e+06,2.70226e+06,9.8873e+06,0,0,0,0,99.3022,98.274,7.83644,0,1,1.71465,1.43335,0,1.32474,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
85.139,85.139,7.2231,0.05,0,2.19073,2.47166,0,0.410357,4.47552,4.51529e+06,2.70226e+06,9.8918e+06,0,0,0,0,99.3022,98.274,10.0266,0,1,1.71465,1.43371,0,1.32474,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
85.139,85.139,4.1056,0.05,0,2.43287,2.71344,0,0.410543,4.47552,4.51529e+06,2.70226e+06,1.09851e+07,0,0,0,0,99.3022,98.274,5.7301,0,1,1.88326,1.6027,0,1.32474,2.1168,9.3837e+06,3.61194e+06,1.7672e+07,0,0,0,0
85.139,85.139,4.2967,0.05,0,2.60255,2.71413,0,0.45592,4.47552,4.51529e+06,2.70226e+06,1.17513e+07,0,0,0,0,99.3022,98.274,5.23479,0,1,1.71469,1.60311,0,1.45501,2.1168,9.3837e+06,3.61194e+06,1.60901e+07,0,0,0,0
85.139,85.139,5.56317,0.05,0,2.60365,2.71482,0,0.487717,4.47552,4.51529e+06,2.70226e+06,1.17562e+07,0,0,0,0,99.3022,98.274,7.44989,0,1,1.71469,1.60352,0,1.32477,2.1168,9.3837e+06,3.61194e+06,1.60901e+07,0,0,0,0
85.139,85.139,6.19221,0.05,0,2.60475,2.71552,0,0.487924,4.47552,4.51529e+06,2.70226e+06,1.17612e+07,0,0,0,0,99.3022,98.274,8.91797,0,1,1.71469,1.60392,0,1.32477,2.1168,9.3837e+06,3.61194e+06,1.60901e+07,0,0,0,0
85.139,85.139,5.26451,0.05,0,2.26156,2.37191,0,0.48813,4.47552,4.51529e+06,2.70226e+06,1.02116e+07,0,0,0,0,99.3022,98.274,5.76034,0,1,1.48817,1.37782,0,1.32477,2.1168,9.3837e+06,3.61194e+06,1.39646e+07,0,0,0,0
85.139,85.139,6.32997,0.05,0,2.07012,2.37252,0,0.423816,4.47552,4.51529e+06,2.70226e+06,9.34718e+06,0,0,0,0,99.3022,98.274,7.00178,0,1,1.68057,1.37817,0,1.14976,2.1168,9.3837e+06,3.61194e+06,1.57699e+07,0,0,0,0
85.139,85.139,4.738,0.05,0,2.07072,2.37312,0,0.38794,4.47552,4.51529e+06,2.70226e+06,9.34992e+06,0,0,0,0,99.3022,98.274,6.46666,0,1,1.68092,1.37852,0,1.29841,2.1168,9.3837e+06,3.61194e+06,1.57732e+07,0,0,0,0
85.139,85.139,8.9124,0.05,0,2.07133,2.37373,0,0.388053,4.47552,4.51529e+06,2.70226e+06,9.35265e+06,0,0,0,0,99.3022,98.274,10.3408,0,1,1.68127,1.37887,0,1.29868,2.1168,9.3837e+06,3.61194e+06,1.57765e+07,0,0,0,0
85.139,85.139,6.70998,0.05,0,2.07193,2.37433,0,0.388167,4.47552,4.51529e+06,2.70226e+06,9.35539e+06,0,0,0,0,99.3022,98.274,9.58734,0,1,1.68162,1.37922,0,1.29895,2.1168,9.3837e+06,3.61194e+06,1.57798e+07,0,0,0,0
85.139,85.139,8.03656,0.05,0,2.15932,2.46172,0,0.38828,4.47552,4.51529e+06,2.70226e+06,9.74994e+06,0,0,0,0,99.3022,98.274,9.98263,0,1,1.73746,1.43506,0,1.29922,2.1168,9.3837e+06,3.61194e+06,1.63038e+07,0,0,0,0
85.139,85.139,6.89325,0.05,0,2.18312,2.46234,0,0.404656,4.47552,4.51529e+06,2.70226e+06,9.85745e+06,0,0,0,0,99.3022,98.274,11.2477,0,1,1.71465,1.43543,0,1.34236,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
85.139,85.139,4.97748,0.05,0,2.18412,2.46297,0,0.409118,4.47552,4.51529e+06,2.70226e+06,9.86194e+06,0,0,0,0,99.3022,98.274,7.92632,0,1,1.71465,1.43579,0,1.32474,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
85.139,85.139,4.52212,0.05,0,2.18511,2.4636,0,0.409304,4.47552,4.51529e+06,2.70226e+06,9.86643e+06,0,0,0,0,99.3022,98.274,7.06911,0,1,1.71465,1.43616,0,1.32474,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
85.139,85.139,4.06868,0.05,0,2.15215,2.43027,0,0.409491,4.47552,4.51529e+06,2.70226e+06,9.71757e+06,0,0,0,0,99.3022,98.274,4.5528,0,1,1.69307,1.41495,0,1.32474,2.1168,9.3837e+06,3.61194e+06,1.58873e+07,0,0,0,0
85.139,85.139,3.59507,0.05,0,2.13156,2.43089,0,0.403312,4.47552,4.51529e+06,2.70226e+06,9.62462e+06,0,0,0,0,99.3022,98.274,4.19066,0,1,1.71464,1.41532,0,1.30807,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
85.139,85.139,4.27649,0.05,0,2.13254,2.43151,0,0.399455,4.47552,4.51529e+06,2.70226e+06,9.62905e+06,0,0,0,0,99.3022,98.274,4.48534,0,1,1.71464,1.41568,0,1.32473,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
85.139,85.139,3.63012,0.04,0,2.13353,2.43213,0,0.399639,4.47552,4.51529e+06,2.70226e+06,9.63349e+06,0,0,0,0,99.3022,98.274,4.22833,0,1,1.71464,1.41604,0,1.32473,2.1168,9.3837e+06,3.61194e+06,1.60897e+07,0,0,0,0
